,x1,x2,branin,currin
72,0.2109375,0.2109375,-45.84152601494599,-12.50630710600913
73,0.7109375,0.7109375,-108.72179876459144,-5.405790978254674
74,0.9609375,0.4609375,-20.18391110524069,-6.761719106783408
75,0.4609375,0.9609375,-127.48469455969217,-4.8644891226621265
76,0.3359375,0.3359375,-20.40292531147643,-10.104264791283722
77,0.8359375,0.8359375,-138.3096426008253,-4.677523260988715
78,0.5859375,0.0859375,-2.627629943294644,-11.178867339909853
79,0.0859375,0.5859375,-25.884229489170934,-6.080063399954439
80,0.1171875,0.1171875,-116.229372939945,-12.010828362285654
81,0.6171875,0.6171875,-64.95613245551745,-6.141946931978618
82,0.8671875,0.3671875,-24.27911773383443,-7.687453973825364
83,0.3671875,0.8671875,-78.96096770338208,-5.595336217148209
84,0.4921875,0.4921875,-22.760616924893377,-7.506685348125979
85,0.9921875,0.9921875,-145.25203254458216,-4.032030066190127
86,0.7421875,0.2421875,-25.918347702566447,-9.263492855904268
87,0.2421875,0.7421875,-19.314959609560937,-6.7367387865983615
88,0.1796875,0.3046875,-37.02218628230975,-10.994195280242478
89,0.6796875,0.8046875,-132.22603260935563,-5.002489313504439
90,0.9296875,0.0546875,-3.118867835372682,-10.246819636544227
91,0.4296875,0.5546875,-30.130702847144427,-7.2671220229102635
92,0.3046875,0.1796875,-34.82865918285239,-12.499271812030514
93,0.8046875,0.6796875,-97.60200179377662,-5.444528473681936
94,0.5546875,0.4296875,-19.08869812523494,-7.8246554128710955
95,0.0546875,0.9296875,-6.052152123574853,-3.454561239731868
96,0.0390625,0.1328125,-190.78119624603116,-6.757437662363843
97,0.5390625,0.6328125,-51.87019517663575,-6.264422855898485
98,0.7890625,0.3828125,-39.195540530186136,-7.648107609108992
99,0.2890625,0.8828125,-55.118062628997265,-5.816500265241755
100,0.4140625,0.2578125,-13.53731567328092,-10.584870686526232
101,0.9140625,0.7578125,-91.63880339769725,-4.959530969582809
102,0.6640625,0.0078125,-13.723008668854087,-10.86741792471935
103,0.1640625,0.5078125,-12.694792006285944,-8.420548555007139
104,0.2265625,0.4453125,-14.547429402137192,-9.303019169530177
105,0.7265625,0.9453125,-189.79852235483355,-4.376720761336415
106,0.9765625,0.1953125,-0.7044272280500934,-9.410652786959133
107,0.4765625,0.6953125,-57.35907156137535,-6.090590891663319
108,0.3515625,0.0703125,-39.67380801185993,-12.89919468900344
109,0.8515625,0.5703125,-61.47196589185968,-6.050005010991289
110,0.6015625,0.3203125,-13.610993714043556,-8.797701081022714
111,0.1015625,0.8203125,-1.5553869589590974,-5.235848933767341
112,0.0703125,0.3515625,-84.63385395298435,-7.235493048806299
113,0.5703125,0.8515625,-117.81423625811321,-5.015285873227004
114,0.8203125,0.1015625,-15.078720806008086,-10.345556416470014
115,0.3203125,0.6015625,-26.750971039335884,-7.444680026090763
116,0.4453125,0.2265625,-9.042171521518737,-10.777664327912271
117,0.9453125,0.7265625,-75.03090866566032,-5.0895584958190145
118,0.6953125,0.4765625,-52.09029879137436,-6.988275355787602
119,0.1953125,0.9765625,-28.43792014431613,-5.509309456807641
120,0.1328125,0.0390625,-129.75760011225344,-12.73429274109895
121,0.6328125,0.5390625,-51.840521234840914,-6.645467989964991
122,0.8828125,0.2890625,-13.535996681510335,-8.482612855631045
123,0.3828125,0.7890625,-65.32366783707582,-5.928342002879095
124,0.2578125,0.4140625,-17.162141235961794,-9.581359073463888
125,0.7578125,0.9140625,-178.51358034193694,-4.452078349955538
126,0.5078125,0.1640625,-1.7550490695158842,-11.109470214935957
127,0.0078125,0.6640625,-59.10473160645492,-2.01623602144181
128,0.01171875,0.33203125,-148.0560267554004,-3.2797351828713777
129,0.51171875,0.83203125,-97.738872509658,-5.256835374614765
130,0.76171875,0.08203125,-19.519858804218114,-10.532884905697264
131,0.26171875,0.58203125,-15.334535299996283,-7.864784188728303
132,0.38671875,0.20703125,-19.58430028520217,-11.470925722884605
133,0.88671875,0.70703125,-85.33503631274715,-5.224433355481831
134,0.63671875,0.45703125,-37.86282824541388,-7.301292964512051
135,0.13671875,0.95703125,-7.016503458498236,-5.229107908748686
136,0.19921875,0.01953125,-94.85700432033855,-13.766264504264074
137,0.69921875,0.51953125,-60.76990376657528,-6.63870337812747
138,0.94921875,0.26953125,-3.5255061113588084,-8.626174891966095
139,0.44921875,0.76953125,-71.11275160037067,-5.772118543389067
140,0.32421875,0.39453125,-19.603739452861987,-9.450488531812042
141,0.82421875,0.89453125,-161.73172823655975,-4.458990638438196
142,0.57421875,0.14453125,-1.5002760246480467,-10.91813012450675
143,0.07421875,0.64453125,-22.91861056553205,-5.2971835333417
144,0.10546875,0.17578125,-107.10677895442633,-10.986685079221182
145,0.60546875,0.67578125,-76.26542249315709,-5.812205120027737
146,0.85546875,0.42578125,-34.49114405027714,-7.155270858397305
147,0.35546875,0.92578125,-89.6531395431245,-5.372572322713912
148,0.48046875,0.30078125,-6.2408986476863575,-9.601382351890214
149,0.98046875,0.80078125,-87.051107286138,-4.734965349594785
150,0.73046875,0.05078125,-19.212623584917367,-10.642918158593499
151,0.23046875,0.55078125,-10.518720077940928,-8.2219365164897
152,0.16796875,0.48828125,-14.10653118707834,-8.65116285465865
153,0.66796875,0.98828125,-196.7266978910848,-4.309083931330131
154,0.91796875,0.23828125,-4.935218146291604,-9.00354448969391
155,0.41796875,0.73828125,-60.27355181727307,-6.06620430666091
156,0.29296875,0.11328125,-46.11012672721684,-13.25761434053516
157,0.79296875,0.61328125,-82.3675659868428,-5.842655419144196
158,0.54296875,0.36328125,-10.48814031437164,-8.555822467130302
159,0.04296875,0.86328125,-12.566401190432082,-3.199608300709581
160,0.05859375,0.06640625,-193.8976526559931,-8.6232408149651
161,0.55859375,0.56640625,-41.61279312317388,-6.659292359265829
162,0.80859375,0.31640625,-28.806186184928656,-8.29475255821213
163,0.30859375,0.81640625,-50.73205341372559,-6.0867319565546785
164,0.43359375,0.44140625,-18.053562373218035,-8.271664583123721
165,0.93359375,0.94140625,-144.71371057563735,-4.220804180202356
166,0.68359375,0.19140625,-17.728159849623353,-10.003483394856389
167,0.18359375,0.69140625,-4.018344458886743,-7.038065749721097
168,0.24609375,0.25390625,-32.69681235455333,-11.811135787392276
169,0.74609375,0.75390625,-123.814519265824,-5.138321493763362
170,0.99609375,0.00390625,-9.983944860964497,-10.18254566389117
171,0.49609375,0.50390625,-24.505317656462196,-7.388108336897792
172,0.37109375,0.12890625,-28.38351582692652,-12.471286558205517
173,0.87109375,0.62890625,-69.85018503965615,-5.664974361499446
174,0.62109375,0.37890625,-23.489651670591442,-8.093315086648367
175,0.12109375,0.87890625,-1.0582942317569142,-5.351020532603501
176,0.08984375,0.41015625,-56.14403337923904,-7.6287742624613335
177,0.58984375,0.91015625,-143.43788649502446,-4.73087211815866
178,0.83984375,0.16015625,-13.510379395537683,-9.925830817703522
179,0.33984375,0.66015625,-36.0118509502679,-6.912545023577234
180,0.46484375,0.03515625,-14.285974362063182,-11.962129915230923
181,0.96484375,0.53515625,-30.78730075822321,-6.19895088288867
182,0.71484375,0.28515625,-28.084222265589297,-8.83963530032022
183,0.21484375,0.78515625,-14.485051513021453,-6.499402899487332
184,0.15234375,0.22265625,-64.19316036434978,-11.831273619429751
185,0.65234375,0.72265625,-100.90299688310941,-5.449708664794167
186,0.90234375,0.47265625,-31.65285574245454,-6.7126679728331515
187,0.40234375,0.97265625,-116.88899484054785,-5.008689718983579
188,0.27734375,0.34765625,-21.307219704530706,-10.325794633668695
189,0.77734375,0.84765625,-153.1282140269256,-4.6864480936589725
190,0.52734375,0.09765625,-1.6490326586402944,-11.4705151262146
191,0.02734375,0.59765625,-58.692533627751196,-3.2835764660127564
192,0.01953125,0.19921875,-188.58306368470267,-4.605058951176425
193,0.51953125,0.69921875,-63.79227958117872,-5.919735433302547
194,0.76953125,0.44921875,-50.87886326090473,-7.0747523656236195
195,0.26953125,0.94921875,-59.048068272645274,-5.566366471982059
196,0.39453125,0.32421875,-15.879062390566027,-9.84849808099032
197,0.89453125,0.82421875,-117.3669806245521,-4.681825972239869
198,0.64453125,0.07421875,-9.647779881890363,-10.931729002645136
199,0.14453125,0.57421875,-9.440069469279388,-7.590594618376511
200,0.20703125,0.38671875,-20.47414628050206,-10.004562283519391
201,0.70703125,0.88671875,-165.41914492432787,-4.618632711996355
202,0.95703125,0.13671875,-0.5551723128802717,-9.95412931978769
203,0.45703125,0.63671875,-44.016001977043835,-6.539225063128501
204,0.33203125,0.01171875,-53.8854397609243,-13.085164340387548
205,0.83203125,0.51171875,-53.857779175316466,-6.484316181638598
206,0.58203125,0.26171875,-6.280363966265764,-9.56956588619708
207,0.08203125,0.76171875,-8.034040646180781,-4.978790918806177
208,0.11328125,0.29296875,-68.85118786265235,-9.838486409530327
209,0.61328125,0.79296875,-111.3723889295372,-5.18228024739986
210,0.86328125,0.04296875,-9.838720672533462,-10.34207170316797
211,0.36328125,0.54296875,-26.67770098009064,-7.706013534064501
212,0.48828125,0.16796875,-3.6604666904355607,-11.193400487877266
213,0.98828125,0.66796875,-52.80649939088627,-5.368968363281192
214,0.73828125,0.41796875,-46.12772867662189,-7.409857255927425
215,0.23828125,0.91796875,-38.82125418998913,-5.77813500196102
216,0.17578125,0.10546875,-82.38578964806209,-13.477788121217868
217,0.67578125,0.60546875,-75.55578892565548,-6.084179563252715
218,0.92578125,0.35546875,-12.470392893260016,-7.740959581057029
219,0.42578125,0.85546875,-89.0329607568208,-5.4288769605660825
220,0.30078125,0.48046875,-18.639300825001484,-8.63856800735417
221,0.80078125,0.98046875,-199.8272958498034,-4.179673917806383
222,0.55078125,0.23046875,-2.0897747345232753,-10.098500416025194
223,0.05078125,0.73046875,-22.499657740622595,-3.951180410177422
224,0.03515625,0.46484375,-83.9344934599973,-4.315838744780453
225,0.53515625,0.96484375,-147.03683535509595,-4.647631325678671
226,0.78515625,0.21484375,-22.760599752734798,-9.47424214429955
227,0.28515625,0.71484375,-29.487447033626587,-6.783040599039808
228,0.41015625,0.08984375,-22.841144379161246,-12.347765259465849
229,0.91015625,0.58984375,-51.38561925988431,-5.8716258464208275
230,0.66015625,0.33984375,-26.217249194417032,-8.383446261300007
231,0.16015625,0.83984375,-4.31701338501653,-6.002184793815538
232,0.22265625,0.15234375,-54.208974672407365,-13.277319849291974
233,0.72265625,0.65234375,-93.90995113266813,-5.710525034762169
234,0.97265625,0.40234375,-12.207025725919713,-7.258184405017225
235,0.47265625,0.90234375,-111.26586118059042,-5.064602772027184
236,0.34765625,0.27734375,-21.642988895207353,-10.811139161184242
237,0.84765625,0.77734375,-116.39016537488133,-4.919145209606257
238,0.59765625,0.02734375,-5.189183638358033,-11.154179721897432
239,0.09765625,0.52734375,-29.54814538998682,-6.902555023286582
240,0.06640625,0.05859375,-187.74772379470966,-9.241550538644368
241,0.56640625,0.55859375,-41.49713060266562,-6.691650539902336
242,0.81640625,0.30859375,-26.89820931456698,-8.36594606466937
243,0.31640625,0.80859375,-51.9723258234345,-6.098157202355578
244,0.44140625,0.43359375,-17.049342887197383,-8.308700014453764
245,0.94140625,0.93359375,-139.44447952176583,-4.243826996140658
246,0.69140625,0.18359375,-18.359489651239933,-10.061309847972435
247,0.19140625,0.68359375,-4.993360741496785,-7.121672943653122
248,0.12890625,0.37109375,-43.04806486737402,-9.332322886357046
249,0.62890625,0.87109375,-141.53132897516062,-4.808653432692846
250,0.87890625,0.12109375,-6.927882477910483,-10.150994018167845
251,0.37890625,0.62109375,-36.31503061006132,-7.002947405069064
252,0.25390625,0.24609375,-32.812010333606175,-11.89374882470974
253,0.75390625,0.74609375,-121.41748757867056,-5.165683068543191
254,0.50390625,0.49609375,-23.77274744115607,-7.422446532181185
255,0.00390625,0.99609375,-16.4956682620334,-1.3442383421608048
256,0.005859375,0.498046875,-101.47668862151579,-2.2864213282540917
257,0.505859375,0.998046875,-151.26580061340536,-4.601044157847403
258,0.755859375,0.248046875,-26.444684284940248,-9.1636988830091
259,0.255859375,0.748046875,-24.034721313249023,-6.667574135327765
260,0.380859375,0.123046875,-26.783134675809585,-12.430603166440806
261,0.880859375,0.623046875,-65.9669242721437,-5.691272784027485
262,0.630859375,0.373046875,-24.64960541050246,-8.12223431016119
263,0.130859375,0.873046875,-1.5959889866878463,-5.525574611270109
264,0.193359375,0.185546875,-55.962903067155445,-12.810737409721389
265,0.693359375,0.685546875,-99.10080479272621,-5.572067080724841
266,0.943359375,0.435546875,-19.07487760587674,-6.9858176158971075
267,0.443359375,0.935546875,-115.49160371750327,-5.020049395221385
268,0.318359375,0.310546875,-22.27064213028035,-10.566567004731729
269,0.818359375,0.810546875,-134.0486970525558,-4.799504739467276
270,0.568359375,0.060546875,-2.2769690089231043,-11.300814135787562
271,0.068359375,0.560546875,-39.04345215812765,-5.541956874407174
272,0.099609375,0.029296875,-163.03267668492362,-11.371850743543053
273,0.599609375,0.529296875,-42.56168507713309,-6.811487132791552
274,0.849609375,0.279296875,-18.710088781474205,-8.635397912964391
275,0.349609375,0.779296875,-56.16609017427268,-6.121763606778482
276,0.474609375,0.404296875,-13.15730181388745,-8.438545901437173
277,0.974609375,0.904296875,-119.83871255461709,-4.332612454956477
278,0.724609375,0.154296875,-20.243941179308713,-10.243688653160612
279,0.224609375,0.654296875,-10.189707708930651,-7.369301270031104
280,0.162109375,0.341796875,-35.72233589315653,-10.305719566756924
281,0.662109375,0.841796875,-140.54792368629785,-4.870515306586258
282,0.912109375,0.091796875,-3.223836286774694,-10.225558952004263
283,0.412109375,0.591796875,-34.594014549380766,-7.0607942815463245
284,0.287109375,0.216796875,-32.701811290176565,-12.124668146855788
285,0.787109375,0.716796875,-110.47432239515834,-5.269985734172608
286,0.537109375,0.466796875,-22.14597330624607,-7.547003386757821
287,0.037109375,0.966796875,-8.703136900911,-2.7194723679257513
288,0.052734375,0.232421875,-137.642062268487,-7.192466365665171
289,0.552734375,0.732421875,-78.38502504680231,-5.634906492228968
290,0.802734375,0.482421875,-53.43190751915016,-6.7486843448636815
291,0.302734375,0.982421875,-82.26665022733748,-5.320981981822372
292,0.427734375,0.357421875,-13.318919654602016,-9.22585546310999
293,0.927734375,0.857421875,-117.86644207248881,-4.5291636866807945
294,0.677734375,0.107421875,-14.356649036526811,-10.7136028956331
295,0.177734375,0.607421875,-5.071133305658403,-7.638669752107853
296,0.240234375,0.419921875,-16.398871728039154,-9.570719921385958
297,0.740234375,0.919921875,-180.74712016536304,-4.450962244421025
298,0.990234375,0.169921875,-1.3640367308627699,-9.650089701444736
299,0.490234375,0.669921875,-53.3408336316154,-6.195706836298816
300,0.365234375,0.044921875,-39.630003945898714,-12.78673004118854
301,0.865234375,0.544921875,-53.010769979570384,-6.208611524070703
302,0.615234375,0.294921875,-13.620506579669227,-9.039515933237007
303,0.115234375,0.794921875,-0.9216830231210498,-5.650055258255865
304,0.083984375,0.263671875,-98.20369229530056,-8.898109379262761
305,0.583984375,0.763671875,-94.58078578568049,-5.391304858997597
306,0.833984375,0.013671875,-14.513430312407579,-10.394476330072466
307,0.333984375,0.513671875,-22.562147634415645,-8.130696013004226
308,0.458984375,0.138671875,-8.936523134036225,-11.679593256548907
309,0.958984375,0.638671875,-51.36550475382248,-5.546279014377965
310,0.708984375,0.388671875,-39.709457333437044,-7.751134531221314
311,0.208984375,0.888671875,-22.517344497963514,-5.9349586380809916
312,0.146484375,0.076171875,-107.71269097382293,-13.084784078986143
313,0.646484375,0.576171875,-62.680680849814884,-6.344663842657032
314,0.896484375,0.326171875,-14.357817565181493,-8.069217631713
315,0.396484375,0.826171875,-76.2017276490229,-5.680754489405778
316,0.271484375,0.451171875,-16.43053129283242,-9.097038309993525
317,0.771484375,0.951171875,-192.06256772062778,-4.305788788146646
318,0.521484375,0.201171875,-1.1140641653616434,-10.611646373289632
319,0.021484375,0.701171875,-42.775586899193506,-2.6561855660559663
320,0.029296875,0.099609375,-217.38045214510993,-5.945107389596636
321,0.529296875,0.599609375,-43.57743656698652,-6.5204005464799835
322,0.779296875,0.349609375,-35.711686855359176,-7.997191706192376
323,0.279296875,0.849609375,-45.44560513224651,-6.016616004321556
324,0.404296875,0.474609375,-21.76919408354652,-8.10509651050507
325,0.904296875,0.974609375,-166.91843103721047,-4.125650952840813
326,0.654296875,0.224609375,-15.128589307843406,-9.728134047817482
327,0.154296875,0.724609375,-1.49260763116982,-6.614940820471605
328,0.216796875,0.287109375,-32.02583786941025,-11.380385454387755
329,0.716796875,0.787109375,-132.49274883456687,-5.023976654934554
330,0.966796875,0.037109375,-4.363627796752479,-10.20815725184181
331,0.466796875,0.537109375,-28.313637638947746,-7.23799767334944
332,0.341796875,0.162109375,-30.870883771771773,-12.402844197531879
333,0.841796875,0.662109375,-85.3595176938437,-5.501989466487629
334,0.591796875,0.412109375,-22.329582048058356,-7.859073522956997
335,0.091796875,0.912109375,-1.5376763156678557,-4.617897765026265
336,0.123046875,0.380859375,-43.861848056409734,-9.068349019841481
337,0.623046875,0.880859375,-143.2047483665276,-4.780195366000946
338,0.873046875,0.130859375,-7.846505991094142,-10.100037258847186
339,0.373046875,0.630859375,-37.00262650025578,-6.96037687631542
340,0.498046875,0.005859375,-10.143299400920363,-11.72782334686468
341,0.998046875,0.505859375,-23.08155907616358,-6.391988286831192
342,0.748046875,0.255859375,-27.087551546245496,-9.092469117050458
343,0.248046875,0.755859375,-22.310129667531122,-6.638410176347515
344,0.185546875,0.193359375,-56.964737790423015,-12.656461302376124
345,0.685546875,0.693359375,-99.88415380732151,-5.543163666280166
346,0.935546875,0.443359375,-21.247837360401128,-6.925420994507953
347,0.435546875,0.943359375,-116.18086402175042,-5.013890803073289
348,0.310546875,0.318359375,-22.228210810893074,-10.513827156772676
349,0.810546875,0.818359375,-138.22695184998682,-4.773714641906224
350,0.560546875,0.068359375,-1.8414699991291457,-11.33865909280286
351,0.060546875,0.568359375,-42.23645750249264,-5.1405180370497465
352,0.044921875,0.365234375,-102.9055283969507,-5.5583572546081905
353,0.544921875,0.865234375,-115.50402828202891,-5.018765321745017
354,0.794921875,0.115234375,-18.006265441592934,-10.339180300210808
355,0.294921875,0.615234375,-23.198547503590856,-7.4574139968219955
356,0.419921875,0.240234375,-12.878891981625697,-10.777487517380072
357,0.919921875,0.740234375,-85.13582066319705,-5.038383436607547
358,0.669921875,0.490234375,-50.33085000053699,-6.93422865998848
359,0.169921875,0.990234375,-20.03748105008679,-5.362416873648838
360,0.232421875,0.052734375,-73.18049734310893,-13.775536971545167
361,0.732421875,0.552734375,-70.86500129262856,-6.332574169614204
362,0.982421875,0.302734375,-4.066662919568229,-8.239321071379344
363,0.482421875,0.802734375,-84.24806321016294,-5.486825486241827
364,0.357421875,0.427734375,-19.931193111136054,-8.862427916580428
365,0.857421875,0.927734375,-164.78367168836266,-4.313062583235197
366,0.607421875,0.177734375,-5.622078981573477,-10.441004540575475
367,0.107421875,0.677734375,-8.037180256687115,-6.135318312606224
368,0.076171875,0.146484375,-143.51490320304882,-9.62462411074838
369,0.576171875,0.646484375,-62.114699963083666,-6.0655221789728575
370,0.826171875,0.396484375,-35.92493325256669,-7.46011158107606
371,0.326171875,0.896484375,-72.4695911077358,-5.616138992557564
372,0.451171875,0.271484375,-8.354818178826857,-10.152225814149899
373,0.951171875,0.771484375,-85.64781081055159,-4.876398333531698
374,0.701171875,0.021484375,-17.610139992529326,-10.735265556937744
375,0.201171875,0.521484375,-9.545827973091972,-8.493334429897155
376,0.138671875,0.458984375,-24.289914896517345,-8.563164544116876
377,0.638671875,0.958984375,-176.80548390246975,-4.456731610629892
378,0.888671875,0.208984375,-7.639429742063333,-9.360729818920976
379,0.388671875,0.708984375,-50.89977302072672,-6.3653025390318865
380,0.263671875,0.083984375,-57.64823342358817,-13.596296090597368
381,0.763671875,0.583984375,-77.99040355807337,-6.069510763563592
382,0.513671875,0.333984375,-6.913891772796547,-9.023708325390752
383,0.013671875,0.833984375,-27.533650661526423,-1.9910268279435455
384,0.009765625,0.166015625,-215.19834779881418,-3.8157562191105234
385,0.509765625,0.666015625,-54.803745843253,-6.151191573943107
386,0.759765625,0.416015625,-45.90846226651154,-7.386604100460841
387,0.259765625,0.916015625,-48.27487806363313,-5.744096881774945
388,0.384765625,0.291015625,-17.11759107664185,-10.35072477807204
389,0.884765625,0.791015625,-109.96782516954904,-4.8296283176868995
390,0.634765625,0.041015625,-8.866303720020142,-10.985434664001861
391,0.134765625,0.541015625,-14.747897631202504,-7.716198650563263
392,0.197265625,0.478515625,-12.455256285711043,-8.919037577506863
393,0.697265625,0.978515625,-199.2092428256276,-4.300308117375988
394,0.947265625,0.228515625,-1.894656843842231,-9.081086745903738
395,0.447265625,0.728515625,-61.535567477535494,-6.006187706272551
396,0.322265625,0.103515625,-41.70177277451237,-13.066669488335398
397,0.822265625,0.603515625,-75.247262219508,-5.868010166845567
398,0.572265625,0.353515625,-12.527733586772458,-8.54027081160788
399,0.072265625,0.853515625,-5.126714602571236,-4.290253541737417
400,0.103515625,0.322265625,-67.88128887302922,-9.118074822149874
401,0.603515625,0.822265625,-117.80005207501512,-5.069057114951765
402,0.853515625,0.072265625,-10.623399891140627,-10.34857143251279
403,0.353515625,0.572265625,-28.49213652925331,-7.511018910986726
404,0.478515625,0.197265625,-4.558619578518553,-10.92235329509131
405,0.978515625,0.697265625,-60.95744447368395,-5.219281171465869
406,0.728515625,0.447265625,-50.40643796697077,-7.167342524287056
407,0.228515625,0.947265625,-39.00888568665506,-5.653880022521871
408,0.166015625,0.009765625,-115.92246504977253,-13.471775190023536
409,0.666015625,0.509765625,-53.23201082887142,-6.787550453706304
410,0.916015625,0.259765625,-6.318468909869722,-8.767111324323439
411,0.416015625,0.759765625,-64.54944524186757,-5.952905500992946
412,0.291015625,0.384765625,-19.397961990728106,-9.772172530478962
413,0.791015625,0.884765625,-164.65353775405399,-4.52638816539772
414,0.541015625,0.134765625,-0.47638706272984876,-11.176947065643553
415,0.041015625,0.634765625,-42.20332568967253,-3.869577315554554
416,0.056640625,0.431640625,-74.71001551725372,-5.808753328120179
417,0.556640625,0.931640625,-141.17538834568091,-4.721284827998744
418,0.806640625,0.181640625,-18.863526776780148,-9.783733953374703
419,0.306640625,0.681640625,-31.563719333999632,-6.916898649595712
420,0.431640625,0.056640625,-20.435605970177683,-12.216634654579924
421,0.931640625,0.556640625,-40.14444501741759,-6.072740430746747
422,0.681640625,0.306640625,-26.188351850240565,-8.687183840968608
423,0.181640625,0.806640625,-7.05430253251277,-6.308262363746465
424,0.244140625,0.244140625,-34.29159565714174,-11.963709394541828
425,0.744140625,0.744140625,-120.8173145060047,-5.188303863440771
426,0.994140625,0.494140625,-21.72392540586697,-6.481745411417941
427,0.494140625,0.994140625,-146.82872663745883,-4.645909331794728
428,0.369140625,0.369140625,-18.37584749493639,-9.461003476559277
429,0.869140625,0.869140625,-140.13081668683074,-4.520000676520646
430,0.619140625,0.119140625,-6.094068520628506,-10.887504850492371
431,0.119140625,0.619140625,-10.40720922080328,-6.792239577724453
432,0.087890625,0.087890625,-152.862165040505,-10.675706123198351
433,0.587890625,0.587890625,-51.68195497118382,-6.41669327127609
434,0.837890625,0.337890625,-26.499833139143256,-8.022047276191774
435,0.337890625,0.837890625,-64.15604624545881,-5.856825746049131
436,0.462890625,0.462890625,-19.096133725650027,-7.910095479172768
437,0.962890625,0.962890625,-143.26517076009603,-4.136304827493991
438,0.712890625,0.212890625,-22.252996573546334,-9.675689459193984
439,0.212890625,0.712890625,-9.706124468705564,-6.955147861734577
